customer_id,organization_id,converted_to_paid,outcome,trial_start,trial_end,trial_duration_days,trial_subscription_id,hours_to_first_report,hours_to_first_execution,hours_to_first_sql_connection,hours_to_first_schedule,activated_day1,activated_day2,activated_week1,reports_created,reports_week1,reports_week2,blocks_created,unique_block_types,executions_total,executions_week1,executions_week2,executions_success,executions_failed,execution_growth_rate,execution_success_rate,avg_execution_duration,has_sql_block,has_plotly_block,has_kpi_block,has_table_block,has_slack_block,has_email_block,has_tableau_block,has_api_block,has_storage_block,has_parameters,has_control_flow,sql_blocks_count,viz_blocks_count,sql_connections_count,unique_db_types_count,has_bigquery,has_snowflake,has_redshift,has_postgres,has_clickhouse,integrations_count,has_slack_integration,has_tableau_integration,schedules_created,schedules_active,created_schedule,users_invited,workspaces_created,active_users_count,team_engagement_rate,is_generic_email,accepted_terms,trial_start_hour,trial_start_day_of_week,trial_start_is_weekend,trial_start_is_business_hours
6be15d71d6211c80,,1,CONVERTED,2021-11-22 09:01:48,2021-12-06 09:01:48,14.0,4d1f6dc3df007723,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0.0,0,0,9.0,1.0,0,1
ae1201db9f2f9892,,1,CONVERTED,2021-11-01 19:21:22,2021-11-15 19:21:22,14.0,dae410d03e027e2f,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.0,0,0,19.0,1.0,0,0
6895dc1858c17589,,0,CHURNED,2021-10-20 16:16:04,2021-11-03 15:16:04,13.0,bccfef7775378295,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.0,0,0,16.0,3.0,0,1
569a22cb28af3ca8,,1,CONVERTED,2021-10-13 18:04:05,2021-10-27 18:04:05,14.0,20cd3acff8594817,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,18.0,3.0,0,0
526f302fb1f8f587,,1,CONVERTED,2021-10-07 03:34:22,2021-10-21 03:34:22,14.0,99b17925c8c4815a,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0.0,0,0,3.0,4.0,0,0
f4c6f731f7489786,,1,CONVERTED,2021-09-28 18:38:42,2021-10-12 18:38:42,14.0,b9e0c22b8dc77933,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0,1,0,18.0,2.0,0,0
6096f90ea72a9fbc,,1,CONVERTED,2021-09-21 01:45:35,2021-10-05 01:45:35,14.0,3a8baae310850f93,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0.0,0,1,1.0,2.0,0,0
0fe6dabd4eaa8998,,0,CHURNED,2021-09-14 22:37:42,2021-09-28 22:37:42,14.0,a85564ddd1c19a6c,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,1,22.0,2.0,0,0
93065e0189ff3d54,,1,CONVERTED,2021-09-01 17:27:35,2021-09-15 17:27:35,14.0,c169fc1b3978fb63,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,0,0,17.0,3.0,0,1
b20787c8ef4c265b,,0,CHURNED,2021-09-01 16:09:41,2021-09-29 14:00:00,27.0,a96b2a4fa1b75468,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,16.0,3.0,0,1
e841f67761badde6,,0,CHURNED,2021-08-27 00:25:23,2021-09-10 00:25:23,14.0,6ac4f81cb5e84c96,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,0.0,5.0,0,0
ec9fe4bb6f5be1e4,,1,CONVERTED,2021-08-23 16:46:01,2021-09-06 16:46:01,14.0,391d148805461515,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,1,16.0,1.0,0,1
fbdf836f9994b2d6,,0,CHURNED,2021-08-11 20:25:54,2021-08-25 20:25:54,14.0,25647993b7dce69f,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0,0,0,20.0,3.0,0,0
7fdb7b7b327d90c1,,1,CONVERTED,2021-08-03 08:06:58,2021-08-17 08:06:58,14.0,eb9d0624034d9fb9,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,1,8.0,2.0,0,0
db896d8227eba25b,,0,CHURNED,2021-07-22 18:43:07,2021-08-05 18:43:07,14.0,69f85bfe914e2c7a,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,18.0,4.0,0,0
816179e454e94f9c,,1,CONVERTED,2021-06-17 14:59:43,2021-07-01 14:59:43,14.0,4c6f0700f76d865c,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0.0,0,0,14.0,4.0,0,1
86776e9048fec7e0,,0,CHURNED,2021-05-24 15:47:27,2021-06-07 15:47:27,14.0,ab8654dbd9f01723,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0.0,0,0,15.0,1.0,0,1
161adb4e377e122e,,1,CONVERTED,2021-05-11 17:47:02,2021-05-25 17:47:02,14.0,fb813374cb54f608,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,17.0,2.0,0,1
630e0e2423cad8ef,,1,CONVERTED,2021-05-07 12:08:56,2021-06-04 14:00:00,28.0,9b2b01a6d322cb58,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0.0,0,1,12.0,5.0,0,1
e39a804342166e80,,0,CHURNED,2021-04-20 11:33:40,2021-05-04 11:33:40,14.0,8ead4adc3a3358b0,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0,0,0,11.0,2.0,0,1
e12b54314096ef30,,0,CHURNED,2021-04-14 11:12:25,2021-05-12 14:00:00,28.0,4b23b63f5c258a23,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,11.0,3.0,0,1
af1fcd4c09c4ef74,,1,CONVERTED,2021-04-09 07:44:35,2021-04-23 07:44:35,14.0,55d381740aea36e9,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0.0,0,0,7.0,5.0,0,0
fc340e5ea628bb46,,1,CONVERTED,2021-04-02 13:14:42,2021-04-16 13:14:42,14.0,72ab5df947dbd179,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0.0,0,0,13.0,5.0,0,1
1f5137ae04781149,,1,CONVERTED,2021-03-29 20:22:11,2021-04-12 20:22:11,14.0,8f11e221acc59ead,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.0,0,1,20.0,1.0,0,0
cf65a373eb6bdf57,,1,CONVERTED,2021-03-23 16:18:56,2021-04-06 17:18:56,14.0,204b8c491530aad1,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,16.0,2.0,0,1
8a8b4e3997a19c13,,0,CHURNED,2021-03-12 23:02:05,2021-03-26 23:02:05,14.0,cc66e8220c32a3ec,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0.0,0,1,23.0,5.0,0,0
06da7536faf71b8c,,1,CONVERTED,2021-03-10 19:15:56,2021-04-14 14:00:00,34.0,0dce2d5b20a5a7d2,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0.0,0,0,19.0,3.0,0,0
d89a39d95a520258,,1,CONVERTED,2021-03-03 23:38:30,2021-03-17 23:38:30,14.0,ce02fd4d6e981ba0,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0.0,0,0,23.0,3.0,0,0
e4bdf8e85ce89b05,,0,CHURNED,2021-03-03 13:30:04,2021-03-17 13:30:04,14.0,7bf164ebbf2fd788,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0.0,0,0,13.0,3.0,0,1
fb92d8f256e14dc6,,1,CONVERTED,2021-01-28 14:36:16,2021-02-11 14:36:16,14.0,f0ef1a59f81f4425,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0.0,0,0,14.0,4.0,0,1
8548dacd87989199,,1,CONVERTED,2021-01-26 22:50:10,2021-02-09 22:50:10,14.0,3ce0c4506d853fa2,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0.0,0,0,22.0,2.0,0,0
7a8722800469ef63,,1,CONVERTED,2021-01-22 21:28:32,2021-02-05 21:28:32,14.0,8fae2c426fb5bb59,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,0,0,21.0,5.0,0,0
a9e46dab23aedead,,0,CHURNED,2021-01-16 09:53:25,2021-01-30 09:53:25,14.0,47047594a02a4b59,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,9.0,6.0,1,1
285d01cd1bb63a80,,1,CONVERTED,2021-01-12 23:16:11,2021-01-26 23:16:11,14.0,bd9017f29cd59f4a,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.0,0,0,23.0,2.0,0,0
174b79dc403b494c,,1,CONVERTED,2020-12-29 14:25:59,2021-01-12 14:25:59,14.0,b94000ce38d2b750,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0.0,0,0,14.0,2.0,0,1
f66a9a73f7ca7b3c,,1,CONVERTED,2020-12-28 07:47:41,2021-01-11 07:47:41,14.0,3f4ffcd2dcc44c45,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,7.0,1.0,0,0
606fd770602b6760,,0,CHURNED,2020-12-21 05:25:06,2021-01-04 05:25:06,14.0,7f38f98d1324377f,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0.0,0,0,5.0,1.0,0,0
4bdaed62899a3440,,1,CONVERTED,2020-12-13 03:37:37,2020-12-27 03:37:37,14.0,ef205a6eec4f257f,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.0,0,0,3.0,0.0,1,0
90c02e730994520a,,1,CONVERTED,2020-12-11 15:42:42,2020-12-25 15:42:42,14.0,66d2b8f216c7b1b6,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0.0,0,0,15.0,5.0,0,1
2460ffb1d39118cd,,1,CONVERTED,2020-12-07 20:04:54,2020-12-21 20:04:54,14.0,b8ffd33828ad8302,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,20.0,1.0,0,0
5cf331f5420bef28,,1,CONVERTED,2020-11-28 14:22:12,2020-12-12 14:22:12,14.0,3720f07b3584946d,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0.0,0,0,14.0,6.0,1,1
457646e6fd2271a6,,1,CONVERTED,2020-10-19 11:44:08,2020-11-02 10:44:08,13.0,8f7032ce3208fe12,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.0,0,0,11.0,1.0,0,1
c730dbb1c8d40acc,,1,CONVERTED,2020-10-06 08:55:25,2020-10-20 08:55:25,14.0,242f72ccbec39ec8,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0.0,0,0,8.0,2.0,0,0
e46b64b7d33502d0,,1,CONVERTED,2020-09-16 17:10:12,2020-09-30 17:10:12,14.0,3c1926681734d9bc,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0.0,0,1,17.0,3.0,0,1
4715cc263f7ee22e,,0,CHURNED,2020-08-31 09:27:20,2020-09-14 09:27:20,14.0,369578838e37a4c6,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,9.0,1.0,0,1
9b4dc4e1661ce5ca,,1,CONVERTED,2020-08-24 14:43:38,2020-09-07 14:43:38,14.0,989e078526398c42,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0.0,0,0,14.0,1.0,0,1
1f9ee861f04f19f3,,1,CONVERTED,2020-08-13 09:48:48,2020-09-03 14:00:00,21.0,5fb9fd9da7e53950,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0.0,0,0,9.0,4.0,0,1
2631d5b182492124,,1,CONVERTED,2020-08-12 19:03:36,2020-09-02 14:00:00,20.0,3efd1359a06becb9,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0.0,0,0,19.0,3.0,0,0
169d2ae442c496ca,,1,CONVERTED,2020-07-31 22:29:49,2020-08-14 22:29:49,14.0,8b2962caa3787c51,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0.0,0,0,22.0,5.0,0,0
b9fdfee2295d42f0,,0,CHURNED,2020-07-30 20:52:05,2020-08-13 20:52:05,14.0,03599b8db5f5d15e,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,20.0,4.0,0,0
9f67f169c695d331,,1,CONVERTED,2020-07-22 11:34:28,2020-08-05 11:34:28,14.0,45cee4dbbc8dd855,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0.0,0,0,11.0,3.0,0,1
ae22ee1e19ddb480,,0,CHURNED,2020-07-15 20:03:07,2020-07-29 20:03:07,14.0,78f5e7f08ac25e6e,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0.0,0,0,20.0,3.0,0,0
a6ea701124af6662,,1,CONVERTED,2020-07-15 10:36:27,2020-08-05 14:00:00,21.0,c9f651129ca71a6f,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0,0,0,10.0,3.0,0,1
8410dc5eab8746ac,,0,CHURNED,2020-07-10 13:22:14,2020-07-24 13:22:14,14.0,f9c5f28f35c400ae,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0.0,0,0,13.0,5.0,0,1
39dd8e0b2b96e289,,0,CHURNED,2020-07-02 14:51:32,2020-07-16 14:51:32,14.0,fe98aa285c93bb59,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0.0,0,0,14.0,4.0,0,1
0a1e7cb44da7d265,,1,CONVERTED,2020-06-01 12:07:03,2020-06-15 12:07:03,14.0,f71c30cb3b1ca339,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0.0,0,0,12.0,1.0,0,1
0bc6d5ee813c09d4,,1,CONVERTED,2020-05-28 14:01:20,2020-06-11 14:01:20,14.0,574507ffcb2c7cec,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,14.0,4.0,0,1
67e90db8d67b798c,,1,CONVERTED,2020-04-07 17:21:47,2020-04-21 17:21:47,14.0,a86a8c42597f797e,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,17.0,2.0,0,1
51a7394b53b65370,,1,CONVERTED,2020-03-11 19:16:31,2020-03-25 19:16:31,14.0,b94379a9a7f0f278,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0.0,0,1,19.0,3.0,0,0
8ecba646cee46af8,,1,CONVERTED,2020-02-04 15:16:27,2020-02-18 15:16:27,14.0,a9069ee806b87048,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,15.0,2.0,0,1
9004717d216e39c8,,1,CONVERTED,2020-01-20 20:27:32,2020-02-03 20:27:32,14.0,735a06628b0ff6bf,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0.0,0,0,20.0,1.0,0,0
dda7e20043acc959,,0,CHURNED,2019-12-12 20:03:56,2019-12-26 20:03:56,14.0,243fa36440172940,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0.0,0,0,20.0,4.0,0,0
e7892d2616c2218a,,1,CONVERTED,2019-10-07 02:41:34,2019-10-21 02:41:34,14.0,35f1f89b99696edf,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0.0,0,0,2.0,1.0,0,0
3eef287f376f8294,,0,CHURNED,2019-09-24 13:28:07,2019-10-08 13:28:07,14.0,770f7f81cd519894,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0.0,0,1,13.0,2.0,0,1
9d7df02e82c23cca,,1,CONVERTED,2019-09-17 22:17:54,2019-10-01 22:17:54,14.0,d4ce5af50b397175,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0.0,0,0,22.0,2.0,0,0
c59385753120e0ab,,0,CHURNED,2019-07-17 14:45:57,2019-07-31 14:45:57,14.0,4a9026605fa010b8,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0.0,0,0,14.0,3.0,0,1
1ca5a615ee4c26cd,,1,CONVERTED,2019-06-19 19:58:43,2019-07-03 19:58:43,14.0,d9b3a30ba0b7cd47,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,19.0,3.0,0,0
5f9c817e8405184e,,1,CONVERTED,2019-06-18 19:11:47,2019-07-02 19:11:47,14.0,b985d86938843529,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0.0,0,0,19.0,2.0,0,0
8c7f10731d2ae163,,0,CHURNED,2019-06-13 11:45:37,2019-06-27 11:45:37,14.0,b0a21c6f31a49847,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.0,0,0,11.0,4.0,0,1
affc8dcfaa74b8d5,,1,CONVERTED,2019-06-11 12:43:21,2019-06-25 12:43:21,14.0,3964efe32436ae2a,999.0,999.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0.0,0,0,12.0,2.0,0,1
